speaker,label,logit,rms,s_along,s_orth,ve12,ve9,rog12,vmean12,vmean0
Alexandria Ocasio-Cortez,0,5.785894870758057,0.038423996,7.64231,25.673449,2.8511381700549916,2.9216244075953304,10.826452255249023,6.619128227233887,4.944087028503418
Donald Trump,0,4.766063690185547,0.025297793,5.5165586,28.4609,2.836991392779758,2.8104278966592116,10.925215721130371,6.462007999420166,4.521232604980469
Martin Luther King,0,3.116885185241699,0.03786532,9.472658,33.830265,2.7292868769791685,2.6811324375393832,10.85555362701416,4.86325216293335,4.884418487548828
Ayn Rand,1,7.013376235961914,0.043779857,7.6967473,28.12147,2.8533075787517377,2.722902241269344,10.935547828674316,6.545450687408447,4.453871726989746
The Notorious B.I.G.,1,7.635376453399658,0.040606767,4.1128225,28.536293,2.8098689358269278,2.825638268772276,11.00715160369873,7.0907206535339355,4.8323750495910645
Winston Churchill,0,2.2234725952148438,0.040331747,-6.8712225,55.42433,2.402270201552268,2.4155813677318982,9.54700756072998,3.1913790702819824,3.2911298274993896
Ronald Reagan,1,7.3314313888549805,0.027711635,2.859821,22.119179,2.812398938700719,2.8292457047288035,11.013946533203125,7.596062660217285,4.808302879333496
Donald Trump,0,11.494564056396484,0.031150063,7.789716,28.475122,2.8527946521402328,2.8255198878954357,10.69721508026123,6.644423484802246,4.9569501876831055
Nelson Mandela,1,6.562250137329102,0.058174253,4.163612,43.1036,2.7758984809776055,2.7924419742189612,10.498149871826172,4.465703010559082,3.7103683948516846
Arnold Schwarzenegger,0,4.367265701293945,0.012849466,-1.1362648,28.601244,2.8329697993966754,2.805682357339419,10.947728157043457,6.563766956329346,4.5937981605529785
Ronald Reagan,1,4.829495906829834,0.0625729,2.9241648,25.10417,2.825750306463385,2.8787869206191004,10.862189292907715,6.930845737457275,4.879485607147217
Barack Obama,0,7.002682685852051,0.030864313,5.5609174,28.625103,2.8029731890811256,2.6583573146208472,10.701939582824707,6.558749198913574,5.0621724128723145
Barack Obama,0,5.254534721374512,0.023107935,0.46821415,47.722164,2.7540631452567155,2.708870905439426,10.039756774902344,4.273948669433594,3.907912015914917
Bill Clinton,1,4.850543975830078,0.018311292,-7.823142,60.054558,2.293384427603122,2.2936609544248956,9.341692924499512,3.2916066646575928,2.5762860774993896
Winston Churchill,1,4.873559951782227,0.008423731,-7.8605237,63.599857,2.1138484229364685,2.194691258403834,9.42223072052002,3.5993776321411133,2.6029067039489746
Donald Trump,1,6.63616943359375,0.039158158,6.204911,27.977415,2.8572221345065207,2.826921423224385,10.54887580871582,6.59986686706543,4.59942102432251
Ayn Rand,0,4.756168365478516,0.03584348,-11.280697,80.96591,1.5556197988118756,1.573929316652467,7.671069622039795,1.7292624711990356,1.6210123300552368
Alexandria Ocasio-Cortez,1,9.410979270935059,0.03117693,9.47337,27.059803,2.67650220825338,2.7804500465719078,10.68588924407959,6.905930995941162,5.118769645690918
Christopher Hitchens,1,7.228593826293945,0.03481431,5.1080046,29.628332,2.6411221698364353,2.701171764725655,10.955306053161621,6.992509841918945,4.85084342956543
Ronald Reagan,1,2.9901671409606934,0.03767026,-0.86325943,51.67919,2.377149659995793,2.3080605710426307,9.697866439819336,3.2211434841156006,2.0341925621032715
Ayn Rand,0,5.72160530090332,0.10695054,8.70869,27.719753,2.828324512815401,2.716461987399236,10.834027290344238,6.702154159545898,5.2471771240234375
Martin Luther King,1,7.592472076416016,0.065835886,6.6425858,29.97067,2.7913613933628527,2.8214021946049845,10.89883041381836,6.455314636230469,4.580807209014893
Donald Trump,0,5.7745561599731445,0.08026258,4.049782,26.645933,2.7905925226597628,2.7978231288430715,10.822709083557129,7.139421463012695,4.711148738861084
Christopher Hitchens,1,5.869699001312256,0.029525023,2.8503704,26.15428,2.588685602992302,2.741114932397026,10.947742462158203,8.262475967407227,5.2327189445495605
Alec Guinness,1,8.567363739013672,0.029230976,5.8690405,26.697798,2.8097836013943316,2.6198466821337423,10.909579277038574,6.557041645050049,4.770727634429932
Donald Trump,0,4.99888801574707,0.036044285,4.7930346,28.921583,2.7348351602374232,2.7577219354470612,10.586213111877441,5.750465393066406,4.199212551116943
Alec Guinness,0,4.355597972869873,0.06947826,3.5197146,27.867004,2.7863569164303468,2.800201383851705,10.90937614440918,5.570601940155029,4.466519832611084
Alec Guinness,1,7.4827752113342285,0.02321256,2.7676022,27.205923,2.6232336324945553,2.603575182435491,10.752266883850098,6.875027179718018,5.124373912811279
Barack Obama,0,9.444347381591797,0.03152726,6.6410465,26.105398,2.8204633969871784,2.758359088333937,10.806604385375977,7.176077365875244,5.108811855316162
Ronald Reagan,1,4.57679557800293,0.05867635,4.5556455,25.67312,2.8144610710526723,2.8921957702173624,10.65169620513916,6.938404083251953,4.7613420486450195
Barack Obama,0,5.330623149871826,0.026665453,4.3430333,30.726013,2.804086475743323,2.8182876290243035,10.79871940612793,5.972480773925781,4.371626853942871
Ronald Reagan,1,5.187992095947266,0.020027647,-2.733145,39.513607,2.406539073115176,2.4825525718209547,10.438673973083496,4.808520793914795,2.8519980907440186
Ayn Rand,1,7.289338111877441,0.03698492,10.357725,26.664814,2.7173875493962,2.656949527168957,10.791461944580078,6.716537952423096,4.966390609741211
Louis Farrakhan,1,6.487070560455322,0.04866109,7.433934,33.035152,2.805573854383522,2.8237639999188753,10.784828186035156,4.8875274658203125,3.56881046295166
FDR,0,8.524534225463867,0.12609003,7.662116,34.1178,2.7186610141820853,2.7787055135227656,10.521044731140137,5.207928657531738,4.707086086273193
FDR,1,8.606356620788574,0.05692085,5.5464125,29.266716,2.7428268602798593,2.841849428893172,10.856330871582031,6.93980598449707,4.363968372344971
JFK,1,4.040314197540283,0.051073145,5.7968183,37.497547,2.8095003631145072,2.747079300707801,10.57199478149414,4.246031284332275,3.432220458984375
Bernie Sanders,0,4.082918167114258,0.057261113,6.9155493,32.707603,2.6639043582617434,2.7272617580238743,10.69307804107666,5.3958740234375,4.592529296875
Ayn Rand,0,4.856837749481201,0.101338275,9.645085,28.242973,2.679371694768853,2.6891636773343253,10.964683532714844,7.347377300262451,5.3041672706604
Alec Guinness,0,3.190129518508911,0.039642744,6.015541,32.710346,2.728803841539577,2.5430958024422683,10.504286766052246,6.366455554962158,5.586346626281738
Alan Watts,1,7.045309543609619,0.038122196,4.7970495,27.925144,2.6894194340160635,2.8109574831206037,10.682701110839844,6.3452558517456055,4.917186737060547
Ayn Rand,1,9.475730895996094,0.044043604,9.113213,25.26261,2.774741868900199,2.739928052565055,10.754481315612793,6.669371604919434,4.620936393737793
Alec Guinness,1,7.034236907958984,0.031076517,6.6974745,27.893372,2.4671049130956817,2.575427788369669,10.839821815490723,6.9483442306518555,4.894093990325928
Alec Guinness,0,7.378936767578125,0.050195746,-2.9667163,38.784275,2.7344327428215616,2.794986984705544,10.519911766052246,4.362222194671631,3.410112142562866
Martin Luther King,0,3.958477258682251,0.02553875,-11.096279,63.99962,2.0483770356917113,2.118470663660267,9.200414657592773,3.05938720703125,2.6945481300354004
Mr. Rogers,1,5.520429611206055,0.040236276,9.437719,31.122463,2.90670623299974,2.745581671273105,11.024325370788574,5.0630202293396,3.708904266357422
Alec Guinness,0,4.859625816345215,0.026634268,-3.1965318,79.44625,2.425440687372328,2.5415863081117194,8.069326400756836,1.7887775897979736,3.2595055103302
Barack Obama,1,6.789307594299316,0.014131031,-10.020552,60.970295,2.20246325708754,2.178260642743462,9.465712547302246,3.6417248249053955,2.4904565811157227
Donald Trump,1,3.701627016067505,0.040415302,-3.0512865,36.27218,2.8128195640929765,2.651042558996566,10.453194618225098,5.1241455078125,3.513540267944336
Alec Guinness,0,4.206637382507324,0.07930327,4.6560974,26.73435,2.818131910334927,2.7583040930314007,10.761435508728027,6.055198669433594,4.8459553718566895
Bernie Sanders,1,5.0233869552612305,0.018441478,-8.655485,57.03378,1.9745435413820298,1.9090675683501241,9.362438201904297,3.1607704162597656,2.1689388751983643
Ayn Rand,0,2.340669631958008,0.1008152,10.429859,31.299955,2.8030663821212394,2.6297989525511594,10.800992012023926,6.0251359939575195,5.100296497344971
Alec Guinness,0,3.824500322341919,0.010021591,-15.145012,79.6371,1.5353296116552848,1.4483742819570318,7.641420364379883,1.6955288648605347,1.5459377765655518
Barack Obama,1,6.408798694610596,0.04673539,8.584443,32.369892,2.8405148240720988,2.792973701816123,10.796143531799316,6.289776802062988,4.62686824798584
Martin Luther King,0,6.265549182891846,0.09149105,9.322763,49.81482,2.6484568130810153,2.6688428639510327,10.278385162353516,4.72675895690918,5.359710693359375
Alec Guinness,1,7.114333629608154,0.03898502,6.74975,29.2719,2.690262872173032,2.764272543092403,10.699165344238281,6.440374374389648,5.0512919425964355
Bernie Sanders,1,6.573809623718262,0.042603824,4.1134243,29.93801,2.684899789948507,2.7409931791388464,10.929949760437012,7.224216938018799,4.491481781005859
JFK,0,3.3661792278289795,0.038628303,6.9181385,30.040977,2.779999483578885,2.8772689244369962,10.567055702209473,6.4007368087768555,5.261738300323486
Bill Clinton,1,7.16657829284668,0.02861038,0.76473737,23.186573,2.7072022201100965,2.7746259909212476,10.968690872192383,7.965042591094971,5.1587629318237305
Bernie Sanders,1,6.631231784820557,0.054022927,2.7490304,31.0813,2.8855182733743803,2.6396247771658317,10.85211181640625,6.146928310394287,4.275741100311279
Alec Guinness,1,7.547427177429199,0.023811491,4.6268873,27.778572,2.8500388969801236,2.768274941700281,10.89079761505127,7.2871904373168945,4.880419731140137
Jimmy Carter,0,0.21019186079502106,0.023875678,10.691815,55.986668,2.5855573943863766,2.8839774161787024,9.959506034851074,4.63546895980835,4.680084228515625
Alec Guinness,1,6.016359329223633,0.034616854,3.0574894,28.44918,2.7977481859835893,2.6950862241892737,10.909964561462402,6.728486061096191,4.593538761138916
Louis Farrakhan,0,8.624448776245117,0.121450305,9.243467,27.585846,2.6520946699419654,2.776964311985735,10.843657493591309,5.853250503540039,5.085784912109375
Malcolm X,0,4.882040977478027,0.1450928,5.416361,27.11556,2.6631654895591117,2.8921487876768284,10.895581245422363,6.7054762840271,4.919551372528076
Ayn Rand,1,5.979312419891357,0.035539087,8.118761,24.911001,2.653995284060021,2.6402262366403804,11.064491271972656,7.82097053527832,4.80153751373291
Alec Guinness,1,10.982969284057617,0.032716908,6.3190656,29.450722,2.8329973259874497,2.8170077324948357,10.78765869140625,5.885575771331787,5.0522379875183105
Milton Friedman,1,6.184319496154785,0.018120142,-0.56994,37.68957,2.715706325914346,2.60117385169198,10.536114692687988,4.611957550048828,3.140801429748535
Alan Watts,1,5.61020565032959,0.0217021,-3.2879477,43.758068,2.6755392312575017,2.6485799280346787,10.156015396118164,4.665575981140137,3.2892043590545654
The Notorious B.I.G.,1,5.802049160003662,0.023508662,-9.658274,67.38757,1.8583124473568622,1.900641362850688,8.690898895263672,2.6325464248657227,1.9452576637268066
Ayn Rand,1,5.80852746963501,0.03941123,4.8793535,34.134373,2.8463195413831985,2.795543246040583,10.678616523742676,5.768208026885986,3.8072030544281006
Barack Obama,0,6.292779445648193,0.0356131,4.576118,27.24709,2.794606390344663,2.871695984316598,11.269713401794434,7.773820400238037,5.360133171081543
Queen Elizabeth II,0,2.6683592796325684,0.03886997,8.713493,25.930449,2.769649201519388,2.698805359338955,10.836061477661133,6.585897445678711,4.7343292236328125
Bernie Sanders,0,7.815460205078125,0.053194642,9.437311,34.78532,2.86841577044629,2.8432903254063038,10.909235000610352,6.545943737030029,5.09948205947876
Winston Churchill,0,3.933868885040283,0.048338033,9.4242115,32.502216,2.691903452334037,2.706068505984467,10.88487434387207,6.164170265197754,4.873878479003906
Bill Clinton,1,6.020724296569824,0.025797956,5.048129,24.635706,2.766331572395007,2.6393651377030607,10.929340362548828,7.118609428405762,4.963633060455322
Donald Trump,0,1.594037652015686,0.033097707,-13.803322,80.47308,1.765156457669706,1.8122342745139945,7.851196765899658,1.8544085025787354,1.8907724618911743
Christopher Hitchens,0,4.887346267700195,0.07492236,6.134967,30.116188,2.5989136620325453,2.7721430495531165,10.858085632324219,6.550060749053955,5.103579044342041
Alec Guinness,1,4.273475170135498,0.04597423,5.306594,25.692358,2.863394304128995,2.673982396170111,10.905705451965332,6.32846736907959,4.879815578460693
Ayn Rand,0,7.134097576141357,0.10646516,8.352541,31.53154,2.7427197086517756,2.716224799195367,10.524744033813477,6.460275650024414,5.16623067855835
Ayn Rand,0,3.643784999847412,0.102480344,9.970856,29.266933,2.7425744615861234,2.8451414297525095,10.535995483398438,5.953544616699219,5.0443220138549805
Martin Luther King,0,2.6017661094665527,0.02498105,-7.0049224,48.184647,2.5539806564222647,2.643063062549073,9.939852714538574,3.6865572929382324,3.3584253787994385
Ronald Reagan,1,4.161161422729492,0.044955574,-0.36213675,31.597048,2.849018211317158,2.851182420567497,10.810965538024902,5.743879318237305,3.7373175621032715
Alec Guinness,0,1.3334017992019653,0.059155762,-6.018713,43.90182,2.6019511097755164,2.5869095322315063,10.385814666748047,4.626766204833984,3.503852605819702
Alec Guinness,0,6.317913055419922,0.012740146,-12.816561,61.114567,1.9442992535194283,2.012566678325799,9.01048469543457,3.2762718200683594,2.5686373710632324
Malcolm X,0,2.2947423458099365,0.10676144,-1.4664706,47.26464,2.6137552850534167,2.7041729844152513,9.998804092407227,4.202609062194824,3.6480860710144043
Alec Guinness,1,3.970932960510254,0.015729722,-12.422382,66.90406,2.0883256240307864,2.0774354278990104,9.00980281829834,2.784294366836548,2.277275800704956
Christopher Hitchens,0,8.187397003173828,0.13317537,5.2734303,27.118206,2.71042784444578,2.8239940700368873,10.871086120605469,6.324737548828125,5.365396499633789
Ronald Reagan,0,2.6797306537628174,0.008313173,-2.9805784,89.14155,1.7684760756732971,1.5143253427328973,7.1727776527404785,0.871573805809021,1.8576295375823975
Ronald Reagan,1,8.23866081237793,0.020150471,3.3912458,25.344622,2.838233272112417,2.766657632000833,11.077605247497559,6.8858866691589355,4.180006980895996
Bill Clinton,1,5.787269115447998,0.020516634,1.6822891,46.598557,2.7010955372075798,2.7826855679706077,10.22071647644043,4.125995635986328,3.7144429683685303
Ronald Reagan,0,7.342967510223389,0.10159211,-3.8334389,42.782597,2.642243221270887,2.707548073368462,10.109928131103516,4.55080509185791,3.581289768218994
Donald Trump,0,2.5323925018310547,0.016964704,-3.4983745,46.187496,2.642325599602492,2.602620249727272,10.233050346374512,4.142252445220947,3.5116994380950928
Alec Guinness,0,4.592649459838867,0.02546347,2.171789,33.05522,2.8736411705404943,2.7856541196552005,10.743206977844238,5.036205291748047,4.760356903076172
JFK,0,3.8639628887176514,0.04565946,-1.3189567,41.59251,2.662406695735724,2.718910109886742,10.21352767944336,4.437942028045654,3.4507367610931396
The Notorious B.I.G.,1,8.617974281311035,0.033413462,-9.422119,59.78189,2.100743481097237,2.1172844966386295,9.41139030456543,3.659528970718384,2.551459789276123
Queen Elizabeth II,1,4.870129108428955,0.032768894,7.6746464,29.282497,2.545456763812526,2.527661109715354,10.63365364074707,6.665386199951172,4.9698896408081055
Alec Guinness,0,2.828535556793213,0.030102054,-12.969531,66.93193,2.1366971664130245,2.0763693187373184,8.906892776489258,2.8260505199432373,2.195798397064209
Bill Clinton,1,5.843134880065918,0.028203277,4.322373,25.81774,2.860634741542958,2.7544217544613865,10.836870193481445,6.966538906097412,4.645015239715576
Mark Zuckerberg,0,5.2839250564575195,0.08600665,6.1272717,27.421965,2.76432591807138,2.7981482432329696,10.4009428024292,6.8278937339782715,5.443199634552002
Barack Obama,0,10.709548950195312,0.012945155,8.440044,32.63273,2.8767355472849303,2.8664009067378258,10.858192443847656,6.517315864562988,4.86722993850708
Milton Friedman,1,8.209272384643555,0.02999342,9.224012,28.74283,2.8429795014718655,2.735661638951969,11.186868667602539,6.916282653808594,4.501615047454834
Alec Guinness,1,10.322575569152832,0.0428194,3.8443978,28.029474,2.700042600025218,2.675030911249224,10.820286750793457,7.163180828094482,5.111083984375
Barack Obama,0,6.222444534301758,0.05921446,6.30881,26.64761,2.882479600224929,2.851646934199673,10.70531940460205,6.181873321533203,5.069292068481445
Alec Guinness,0,1.9398902654647827,0.014263747,-12.623299,82.03324,1.9044601406504436,1.946848552060888,7.66511344909668,1.5424350500106812,2.491274833679199
Alan Watts,1,2.982393503189087,0.009837111,-12.452113,62.16158,2.1053780981370287,2.1032934167006747,9.199800491333008,3.1089255809783936,2.227816343307495
Alec Guinness,1,7.924643039703369,0.03920489,5.760847,26.2636,2.7922702041746508,2.702841667127653,11.193916320800781,6.98837423324585,4.998908519744873
Alec Guinness,1,8.836868286132812,0.035006374,5.1481013,25.66871,2.7578371064688847,2.73502508464842,10.82833194732666,7.307919025421143,5.345999240875244
Alec Guinness,1,9.565574645996094,0.017381275,5.6427956,30.813725,2.8269714387961273,2.668637636279955,10.661785125732422,5.764982223510742,5.095677375793457
Barack Obama,0,6.172093868255615,0.050668575,4.8770237,26.445303,2.746308714841531,2.793017042814937,10.75483226776123,7.1208295822143555,4.833802700042725
Ronald Reagan,0,3.4053163528442383,0.07499297,1.9504551,32.657215,2.7537499565121384,2.7309401162030786,10.550686836242676,5.597819805145264,4.254035949707031
Gilbert Gottfried,1,3.429577112197876,0.034888107,-5.8269415,48.693752,2.3571255420284474,2.296447132155469,9.96033000946045,3.2276101112365723,2.2758684158325195
Winston Churchill,0,5.05645751953125,0.060125012,2.1427362,41.15916,2.7445301157060378,2.6954071012868344,10.214751243591309,4.747071266174316,3.7391605377197266
Bernie Sanders,1,9.265274047851562,0.04787554,1.7147071,21.40576,2.748838919174081,2.684850903044062,10.971758842468262,7.826559543609619,5.049384117126465
Bernie Sanders,0,5.679765701293945,0.020087376,-9.613379,67.163345,2.1670208099781667,2.1445451110408014,8.883572578430176,2.5470786094665527,2.4600706100463867
Barack Obama,0,5.642505645751953,0.03692136,0.26020288,32.150856,2.83661223627932,2.830747594759572,10.772504806518555,5.698461055755615,4.079129219055176
Donald Trump,0,6.36363410949707,0.01705046,-0.61294544,49.11756,2.6381244642758768,2.6305780241294197,10.124035835266113,4.495969295501709,3.5073423385620117
Richard Nixon,0,6.030907154083252,0.12655972,2.8392656,25.027344,2.7652863195534234,2.806339982426189,10.853047370910645,7.416758060455322,5.165288925170898
Winston Churchill,1,5.24858283996582,0.0155595075,7.3900166,30.046814,2.7057620280033525,2.777335585571439,10.859855651855469,6.027928352355957,4.364666938781738
Ronald Reagan,1,5.64707088470459,0.053174578,-0.13270025,23.792866,2.861447613400643,2.788978791852991,11.15263843536377,7.730727672576904,4.713547229766846
Barack Obama,0,2.9510035514831543,0.027883386,-8.707014,58.360226,2.3203877628330094,2.361843954616003,9.633466720581055,3.6011674404144287,2.7820513248443604
Ronald Reagan,1,5.526049613952637,0.053740025,-0.47891414,29.1159,2.8537831130589684,2.7909168137490084,11.00674057006836,6.27414083480835,3.9816532135009766
Arnold Schwarzenegger,1,2.357675313949585,0.034923937,-9.353638,58.482018,2.3552407463990246,2.3558912152994207,9.430362701416016,3.670132637023926,2.599942445755005
Alexandria Ocasio-Cortez,0,7.551122665405273,0.051415797,9.786709,24.56677,2.7993345439462107,2.7397034614541727,10.681973457336426,6.873545169830322,5.429559707641602
Alec Guinness,1,6.049700736999512,0.034125283,3.289652,28.738356,2.7970467707676097,2.579065562931952,10.63794231414795,5.627883434295654,4.873041152954102
Arnold Schwarzenegger,0,4.330097675323486,0.010757328,-1.991246,55.21527,2.565228628897393,2.588949906320802,9.999369621276855,4.076655387878418,3.206411600112915
Donald Trump,0,3.3571879863739014,0.040444646,-3.4627073,43.32813,2.702303164340901,2.702928736832188,10.190141677856445,4.380201816558838,3.7077269554138184
Nelson Mandela,1,5.412402629852295,0.069183476,0.99005765,38.41087,2.8037594588569523,2.752387375114233,10.716046333312988,5.543410778045654,3.7645437717437744
Ayn Rand,1,5.949000358581543,0.04107437,9.197778,25.153091,2.78784991861201,2.597383998643386,11.099584579467773,7.7034831047058105,4.8568596839904785
Ayn Rand,1,9.122025489807129,0.047505863,8.201884,24.273748,2.8103423836231296,2.6933193568953335,11.13105583190918,7.1430559158325195,4.549923419952393
Ayn Rand,1,6.219150066375732,0.039203946,3.8811269,26.50111,2.7791727400690527,2.801569187613709,11.082154273986816,6.446772575378418,4.3216471672058105
Barack Obama,0,6.191088676452637,0.037439056,4.5188313,24.225246,2.8471866341314187,2.7669010215885024,11.252640724182129,8.569967269897461,5.470735549926758
Alec Guinness,1,4.148636817932129,0.018945415,2.0578887,29.711546,2.8245392015969824,2.817601213932842,10.806211471557617,5.7226948738098145,4.6177449226379395
Christopher Hitchens,1,4.782911777496338,0.057910826,3.487009,25.189892,2.701131456979739,2.5801089689956034,10.933823585510254,7.181633949279785,4.874250411987305
Ronald Reagan,0,2.971675157546997,0.08274197,5.726368,27.885286,2.829772333889893,2.811438316243744,10.849888801574707,6.2874369621276855,5.06455659866333
Alexandria Ocasio-Cortez,1,7.182538986206055,0.04026017,8.487524,27.200891,2.7635155001442184,2.7122158114860917,10.471273422241211,6.494875907897949,4.96230411529541
Bill Clinton,0,1.0379595756530762,0.021361481,-8.600906,62.259937,2.291589609022831,2.277172574564001,9.177781105041504,2.9251794815063477,2.802948236465454
Dwight Eisenhower,0,2.8133482933044434,0.015673423,-13.31356,70.23131,2.0913306414919286,2.034938458362194,8.70684814453125,2.4102370738983154,2.5061614513397217
Ayn Rand,0,5.638624668121338,0.0942178,6.204403,32.70451,2.8506468321486267,2.8372156894081284,10.654149055480957,5.589146614074707,4.5657639503479
Bernie Sanders,1,9.693357467651367,0.056858413,1.7105346,23.36664,2.7348544000501387,2.7367480457181013,10.987683296203613,7.37260627746582,4.729833602905273
Norm MacDonald,0,2.4648594856262207,0.064562805,1.2422208,25.817125,2.64995285188756,2.7029766965008215,10.675017356872559,6.121950626373291,4.969490051269531
Barack Obama,0,7.231864929199219,0.058013197,5.5200205,26.81329,2.7650823243842058,2.8612886792679078,10.973714828491211,8.047521591186523,5.504331588745117
Barack Obama,0,7.4566545486450195,0.051792365,6.413012,30.373016,2.878554708417017,2.8645840370864755,10.949892044067383,6.974209308624268,5.053435802459717
Bernie Sanders,1,7.922436714172363,0.034151673,2.0053995,22.317827,2.800698250655044,2.804488375559865,10.906562805175781,7.458398818969727,5.276032447814941
Christopher Hitchens,0,8.186256408691406,0.16647266,7.9052167,27.76349,2.672037903642803,2.7672477081947324,10.942621231079102,6.600982666015625,4.908856391906738
Milton Friedman,1,5.552125453948975,0.018212639,-0.80862606,38.326305,2.7308545090970457,2.782533845203566,10.555460929870605,5.224735736846924,3.1258697509765625
Alan Watts,1,4.941001892089844,0.026047233,3.4133167,27.91316,2.7517066952777163,2.7993359921922867,10.750814437866211,6.450777530670166,4.807555198669434
Alec Guinness,0,6.242779731750488,0.04848798,4.8995504,28.76275,2.792020907391682,2.714140084046537,10.438704490661621,5.638667106628418,4.687862873077393
Martin Luther King,1,2.793734073638916,0.0020506054,-5.9721775,91.45182,1.6616479158384023,1.2285369637073025,7.196814060211182,0.7334616780281067,1.330391764640808
The Notorious B.I.G.,1,6.90516471862793,0.023662314,-7.188957,63.44819,2.004700784198072,2.086644270888936,9.353128433227539,3.1661949157714844,2.2564566135406494
FDR,0,7.231367111206055,0.039239258,-6.05384,43.17213,2.698730433616089,2.6053940775279276,10.211668968200684,4.716758728027344,3.5211098194122314
Bernie Sanders,1,7.822506904602051,0.04269515,1.0516161,24.673168,2.7216336131387378,2.8273752409995567,10.738966941833496,7.451142311096191,5.514823913574219
Bill Clinton,0,6.1549482345581055,0.051026944,8.407,31.705885,2.787573409563,2.7872240295619037,10.969770431518555,5.571751117706299,4.6018290519714355
Donald Trump,0,4.067880630493164,0.013437424,-8.634457,75.888664,1.885071705792038,2.049191479475273,8.603686332702637,1.8908631801605225,2.010756254196167
Bernie Sanders,0,4.519139289855957,0.028530547,5.2034473,26.502872,2.6417227936876473,2.808187715713834,11.33887004852295,8.359495162963867,5.378239154815674
Alan Watts,1,8.628337860107422,0.020683046,3.2707,26.539434,2.79961284053732,2.7455608724780833,10.792967796325684,6.786662578582764,5.116175174713135
Bernie Sanders,0,3.3710856437683105,0.052028153,2.1144977,36.28309,2.812200366205899,2.7856339559220338,10.690638542175293,5.353732585906982,4.01371955871582
Winston Churchill,0,4.49640417098999,0.08994246,1.1488262,38.526585,2.7773668650732604,2.7207578418607854,10.314618110656738,4.800483226776123,3.7144265174865723
Alan Watts,1,5.748248100280762,0.043008067,3.8509326,26.942286,2.8546621303084403,2.8496477812280494,10.782662391662598,6.675181865692139,4.257372856140137
Christopher Hitchens,1,5.855686187744141,0.02107511,-8.286688,73.95319,1.8211334168681197,1.6605252498471557,8.328125953674316,1.861537218093872,1.1970174312591553
Barack Obama,0,9.694320678710938,0.03753423,5.1317825,23.54809,2.7781602826224834,2.7401383975879563,10.816370010375977,8.008343696594238,5.490584373474121
Barack Obama,0,4.930464744567871,0.03516229,3.005756,39.279522,2.829440191524403,2.8443680109986156,10.654017448425293,4.898816108703613,4.2461323738098145
Barack Obama,1,7.434748649597168,0.048640143,1.2945371,34.824566,2.8665376609215807,2.7988609077882725,10.692975997924805,5.2551374435424805,3.7566568851470947
Alec Guinness,0,6.433378219604492,0.05768814,4.71115,24.968348,2.907659800598967,2.796241567072063,11.127767562866211,6.977248668670654,5.260264873504639
Alec Guinness,0,2.972804307937622,0.041085955,5.3567724,28.096468,2.856943008435112,2.681060622861328,10.7138671875,5.589813232421875,5.270772933959961
Mark Zuckerberg,1,6.570343971252441,0.036081206,-3.5428145,45.261433,2.6117539994760905,2.6438792287094017,10.231914520263672,4.886420249938965,3.321951389312744
Alec Guinness,1,6.531867980957031,0.02433969,4.475534,29.098066,2.8529741325358544,2.737553431658901,11.011075973510742,5.837172985076904,5.016778945922852
Alec Guinness,1,6.885130882263184,0.034639448,6.27177,27.009789,2.779347701159443,2.7986104160206153,10.793843269348145,5.6483988761901855,4.9146952629089355
Nelson Mandela,1,4.237233638763428,0.030567575,-7.9634957,63.18056,2.265736352126442,2.2816856676484814,9.190841674804688,3.0084896087646484,2.7143561840057373
Donald Trump,0,2.907726287841797,0.07793537,-9.051087,60.529778,2.191981455122941,2.2714739815113676,9.349227905273438,2.7236406803131104,2.592747449874878
Alec Guinness,1,6.516778945922852,0.03494098,7.786494,29.149227,2.7057913575952455,2.5686581109854543,10.928180694580078,6.0819807052612305,4.672292232513428
Bill Clinton,0,8.073102951049805,0.055533372,4.992141,23.906967,2.773729862233151,2.859775255840861,10.746460914611816,6.996766567230225,5.199355602264404
Bernie Sanders,0,3.2707149982452393,0.043803368,-7.203223,55.03467,2.4792973787212467,2.460880292415314,9.732987403869629,3.7625489234924316,3.1063199043273926
Christopher Hitchens,1,6.004398345947266,0.029613862,2.0042272,27.221804,2.5954107297992577,2.7085175946289413,10.740710258483887,7.602926731109619,5.244468688964844
Ayn Rand,0,6.946473121643066,0.10179694,8.993129,28.511696,2.8004456065843164,2.786350697284105,10.688611030578613,6.619958877563477,5.110361099243164
Robert Kardashian,0,8.103841781616211,0.033669703,4.850191,32.737232,2.7253600873220334,2.767463744020019,10.502604484558105,6.16755485534668,5.152324676513672
Bob Ross,1,3.7515387535095215,0.0042110975,-8.63917,54.072765,2.219885365273276,2.278490547217199,9.782937049865723,3.538820743560791,2.6099441051483154
Louis Farrakhan,0,6.019824028015137,0.13315234,10.213993,33.860302,2.69671288429991,2.653310066483342,10.863340377807617,4.529417991638184,4.611505031585693
Richard Nixon,0,6.122675895690918,0.12627202,4.625581,28.177671,2.654992445478892,2.6668799596977504,10.499414443969727,5.391721248626709,4.870578765869141
Donald Trump,0,4.541496753692627,0.0390907,6.276313,29.187532,2.727326539365013,2.692636148707223,10.59937858581543,6.48825216293335,4.691288471221924
Donald Trump,0,6.68504524230957,0.06335711,6.231365,28.838142,2.8140191077589165,2.8064326139971465,10.728611946105957,6.160940647125244,4.762800693511963
