split,path,label,system_id,hf_idx
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEF2_SEM1_E30003.wav,1,VCC2020_T11,
val,__hf__,0,librispeech,18054
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ044-0076_gen.wav,1,ljspeech_parallel_wavegan,
val,__hf__,0,librispeech,26399
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEM1_SEM2_E30001.wav,1,VCC2020_T25,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEF2_SEF2_E30001.wav,1,VCC2020_T11,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T12/task1/team12_intra-TEF1_SEF1_E30003.wav,1,VCC2020_T12,
val,__hf__,0,librispeech,53
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ012-0031_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEF2_SEF2_E30001.wav,1,VCC2020_T25,
val,__hf__,0,librispeech,18082
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T06/task1/team06_intra-TEF1_SEM2_E30004.wav,1,VCC2020_T06,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T28/task1/team28_intra-TEF2_SEM1_E30005.wav,1,VCC2020_T28,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ007-0044_generated.wav,1,ljspeech_hifiGAN,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T33/task1/team33_intra-TEF2_SEF1_E30003.wav,1,VCC2020_T33,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ042-0166_gen.wav,1,ljspeech_parallel_wavegan,
val,__hf__,0,librispeech,11271
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T08/task1/team08_intra-TEM2_SEM2_E30004.wav,1,VCC2020_T08,
val,__hf__,0,librispeech,22795
val,__hf__,0,librispeech,19939
val,__hf__,0,librispeech,13445
val,__hf__,0,librispeech,16647
val,__hf__,0,librispeech,27396
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T26/task1/team26_intra-TEM1_SEM2_E30005.wav,1,VCC2020_T26,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEF2_SEF2_E30003.wav,1,VCC2020_T25,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ044-0110_gen.wav,1,ljspeech_multi_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T33/task1/team33_intra-TEF1_SEM1_E30002.wav,1,VCC2020_T33,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ027-0070_gen.wav,1,ljspeech_multi_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T06/task1/team06_intra-TEM2_SEF2_E30003.wav,1,VCC2020_T06,
val,__hf__,0,librispeech,12758
val,__hf__,0,librispeech,506
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_10195.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,352
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ019-0329_gen.wav,1,ljspeech_parallel_wavegan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T31/task1/team31_intra-TEF1_SEM1_E30005.wav,1,VCC2020_T31,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T08/task1/team08_intra-TEF1_SEM2_E30002.wav,1,VCC2020_T08,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ013-0185_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ042-0155_gen.wav,1,ljspeech_full_band_melgan,
val,__hf__,0,librispeech,24870
val,__hf__,0,librispeech,305
val,__hf__,0,librispeech,16022
val,__hf__,0,librispeech,28149
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T09/task1/team09_intra-TEF1_SEF2_E30003.wav,1,VCC2020_T09,
val,__hf__,0,librispeech,8108
val,__hf__,0,librispeech,28387
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T29/task1/team29_intra-TEM1_SEM2_E30004.wav,1,VCC2020_T29,
val,__hf__,0,librispeech,14929
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ048-0042.wav,1,ljspeech_waveglow,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T33/task1/team33_intra-TEM2_SEF1_E30001.wav,1,VCC2020_T33,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ015-0274_gen.wav,1,ljspeech_melgan_large,
val,__hf__,0,librispeech,23229
val,__hf__,0,librispeech,26888
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T31/task1/team31_intra-TEF1_SEF2_E30003.wav,1,VCC2020_T31,
val,__hf__,0,librispeech,15747
val,__hf__,0,librispeech,22494
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEM2_SEF1_E30003.wav,1,VCC2020_T30,
val,__hf__,0,librispeech,5428
val,__hf__,0,librispeech,9467
val,__hf__,0,librispeech,12521
val,__hf__,0,librispeech,27159
val,__hf__,0,librispeech,10287
val,__hf__,0,librispeech,17874
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T06/task1/team06_intra-TEM1_SEF2_E30002.wav,1,VCC2020_T06,
val,__hf__,0,librispeech,11082
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T33/task1/team33_intra-TEF1_SEM1_E30005.wav,1,VCC2020_T33,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ012-0235_gen.wav,1,ljspeech_multi_band_melgan,
val,__hf__,0,librispeech,9520
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEM2_SEM2_E30002.wav,1,VCC2020_T14,
val,__hf__,0,librispeech,4368
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ031-0125_generated.wav,1,ljspeech_hifiGAN,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T18/task1/team18_intra-TEF2_SEM1_E30003.wav,1,VCC2020_T18,
val,__hf__,0,librispeech,5775
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T33/task1/team33_intra-TEM2_SEF2_E30001.wav,1,VCC2020_T33,
val,__hf__,0,librispeech,4895
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ035-0175_gen.wav,1,ljspeech_melgan_large,
val,__hf__,0,librispeech,5557
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T26/task1/team26_intra-TEM1_SEF1_E30002.wav,1,VCC2020_T26,
val,__hf__,0,librispeech,25525
val,__hf__,0,librispeech,3788
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan/LJ021-0197_gen.wav,1,ljspeech_melgan,
val,__hf__,0,librispeech,2055
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ008-0034_gen.wav,1,ljspeech_multi_band_melgan,
val,__hf__,0,librispeech,27248
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ001-0035_gen.wav,1,ljspeech_melgan_large,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T04/task1/team04_intra-TEM2_SEF1_E30004.wav,1,VCC2020_T04,
val,__hf__,0,librispeech,15274
val,__hf__,0,librispeech,27678
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ013-0204.wav,1,ljspeech_waveglow,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T24/task1/team24_intra-TEF2_SEF2_E30004.wav,1,VCC2020_T24,
val,__hf__,0,librispeech,17189
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T13/task1/team13_intra-TEF1_SEM2_E30005.wav,1,VCC2020_T13,
val,__hf__,0,librispeech,10641
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T12/task1/team12_intra-TEM2_SEM1_E30004.wav,1,VCC2020_T12,
val,__hf__,0,librispeech,17000
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ040-0014_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,92
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ038-0252.wav,1,ljspeech_waveglow,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T22/task1/team22_intra-TEF2_SEM1_E30005.wav,1,VCC2020_T22,
val,__hf__,0,librispeech,13973
val,__hf__,0,librispeech,17225
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan/LJ019-0155_gen.wav,1,ljspeech_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ032-0258_gen.wav,1,ljspeech_parallel_wavegan,
val,__hf__,0,librispeech,18189
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ009-0245.wav,1,ljspeech_waveglow,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ040-0076_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,10562
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_6400.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,13264
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_4293.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEF1_SEM2_E30002.wav,1,VCC2020_T32,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ009-0211_gen.wav,1,ljspeech_full_band_melgan,
val,__hf__,0,librispeech,27191
val,__hf__,0,librispeech,6469
val,__hf__,0,librispeech,19775
val,__hf__,0,librispeech,23816
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T29/task1/team29_intra-TEM2_SEF1_E30004.wav,1,VCC2020_T29,
val,__hf__,0,librispeech,9443
val,__hf__,0,librispeech,11209
val,__hf__,0,librispeech,25934
val,__hf__,0,librispeech,7992
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T09/task1/team09_intra-TEM2_SEM2_E30002.wav,1,VCC2020_T09,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T29/task1/team29_intra-TEM1_SEF2_E30001.wav,1,VCC2020_T29,
val,__hf__,0,librispeech,9013
val,__hf__,0,librispeech,21214
val,__hf__,0,librispeech,18925
val,__hf__,0,librispeech,20658
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T21/task1/team21_intra-TEM1_SEM2_E30003.wav,1,VCC2020_T21,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ048-0045_gen.wav,1,ljspeech_multi_band_melgan,
val,__hf__,0,librispeech,13221
val,__hf__,0,librispeech,12718
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEM1_SEM1_E30004.wav,1,VCC2020_T20,
val,__hf__,0,librispeech,18218
val,__hf__,0,librispeech,20305
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEF2_SEF1_E30003.wav,1,VCC2020_T32,
val,__hf__,0,librispeech,332
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ008-0170_gen.wav,1,ljspeech_multi_band_melgan,
val,__hf__,0,librispeech,1732
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T18/task1/team18_intra-TEF2_SEF2_E30002.wav,1,VCC2020_T18,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ042-0209.wav,1,ljspeech_waveglow,
val,__hf__,0,librispeech,5307
val,__hf__,0,librispeech,12067
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T13/task1/team13_intra-TEF1_SEM2_E30001.wav,1,VCC2020_T13,
val,__hf__,0,librispeech,7348
val,__hf__,0,librispeech,16935
val,__hf__,0,librispeech,2419
val,__hf__,0,librispeech,13736
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T21/task1/team21_intra-TEM2_SEF2_E30003.wav,1,VCC2020_T21,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEM1_SEF2_E30001.wav,1,VCC2020_T03,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ022-0072_gen.wav,1,ljspeech_melgan_large,
val,__hf__,0,librispeech,20890
val,__hf__,0,librispeech,12444
val,__hf__,0,librispeech,6012
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ011-0279_gen.wav,1,ljspeech_melgan_large,
val,__hf__,0,librispeech,24946
val,__hf__,0,librispeech,16864
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEF1_SEF2_E30001.wav,1,VCC2020_T32,
val,__hf__,0,librispeech,27269
val,__hf__,0,librispeech,8148
val,__hf__,0,librispeech,20966
val,__hf__,0,librispeech,3075
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T27/task1/team27_intra-TEM2_SEM2_E30005.wav,1,VCC2020_T27,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ010-0263_generated.wav,1,ljspeech_hifiGAN,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T28/task1/team28_intra-TEF1_SEM2_E30004.wav,1,VCC2020_T28,
val,__hf__,0,librispeech,2661
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ019-0302_gen.wav,1,ljspeech_full_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEF1_SEF1_E30001.wav,1,VCC2020_T20,
val,__hf__,0,librispeech,7340
val,__hf__,0,librispeech,5772
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ002-0002.wav,1,ljspeech_waveglow,
val,__hf__,0,librispeech,1327
val,__hf__,0,librispeech,22444
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_5590.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T10/task1/team10_intra-TEM1_SEM1_E30004.wav,1,VCC2020_T10,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ050-0058_gen.wav,1,ljspeech_multi_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ002-0338.wav,1,ljspeech_waveglow,
val,__hf__,0,librispeech,23263
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T09/task1/team09_intra-TEF2_SEM1_E30004.wav,1,VCC2020_T09,
val,__hf__,0,librispeech,15073
val,__hf__,0,librispeech,200
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_2667.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,28301
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T01/task1/team01_intra-TEF2_SEF2_E30001.wav,1,VCC2020_T01,
val,__hf__,0,librispeech,6722
val,__hf__,0,librispeech,21305
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEF1_SEF1_E30003.wav,1,VCC2020_T17,
val,__hf__,0,librispeech,25276
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ039-0168_gen.wav,1,ljspeech_multi_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEM1_SEM1_E30001.wav,1,VCC2020_T20,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T32/task1/team32_intra-TEM2_SEM2_E30002.wav,1,VCC2020_T32,
val,__hf__,0,librispeech,17836
val,__hf__,0,librispeech,5217
val,__hf__,0,librispeech,15355
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEM2_SEM1_E30001.wav,1,VCC2020_T20,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ014-0201.wav,1,ljspeech_waveglow,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ016-0172_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,26786
val,__hf__,0,librispeech,3597
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T22/task1/team22_intra-TEF2_SEM1_E30002.wav,1,VCC2020_T22,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T19/task1/team19_intra-TEF2_SEM1_E30001.wav,1,VCC2020_T19,
val,__hf__,0,librispeech,3425
val,__hf__,0,librispeech,26080
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T23/task1/team23_intra-TEF2_SEF1_E30005.wav,1,VCC2020_T23,
val,__hf__,0,librispeech,2689
val,__hf__,0,librispeech,23915
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEF2_SEF1_E30002.wav,1,VCC2020_T14,
val,__hf__,0,librispeech,27827
val,__hf__,0,librispeech,5965
val,__hf__,0,librispeech,15081
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T29/task1/team29_intra-TEF2_SEF2_E30004.wav,1,VCC2020_T29,
val,__hf__,0,librispeech,20365
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T31/task1/team31_intra-TEF1_SEM1_E30001.wav,1,VCC2020_T31,
val,__hf__,0,librispeech,4817
val,__hf__,0,librispeech,5421
val,__hf__,0,librispeech,11337
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ028-0153_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,511
val,__hf__,0,librispeech,2474
val,__hf__,0,librispeech,20359
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_300.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,5375
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEM2_SEM1_E30005.wav,1,VCC2020_T03,
val,__hf__,0,librispeech,23551
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ032-0131_gen.wav,1,ljspeech_melgan_large,
val,__hf__,0,librispeech,14270
val,__hf__,0,librispeech,5904
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T28/task1/team28_intra-TEM1_SEF1_E30001.wav,1,VCC2020_T28,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ004-0200.wav,1,ljspeech_waveglow,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEM1_SEF1_E30003.wav,1,VCC2020_T30,
val,__hf__,0,librispeech,12277
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEM1_SEF2_E30001.wav,1,VCC2020_T30,
val,__hf__,0,librispeech,3654
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ003-0165.wav,1,ljspeech_waveglow,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T16/task1/team16_intra-TEF2_SEM1_E30002.wav,1,VCC2020_T16,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_3332.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,__hf__,0,librispeech,15652
val,__hf__,0,librispeech,16745
val,__hf__,0,librispeech,19383
val,__hf__,0,librispeech,14017
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_waveglow/LJ045-0047.wav,1,ljspeech_waveglow,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ016-0075_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,11006
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ032-0175_gen.wav,1,ljspeech_melgan_large,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T29/task1/team29_intra-TEM2_SEF1_E30002.wav,1,VCC2020_T29,
val,__hf__,0,librispeech,23585
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEM1_SEF2_E30005.wav,1,VCC2020_T03,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEF1_SEF2_E30005.wav,1,VCC2020_T14,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ026-0023_generated.wav,1,ljspeech_hifiGAN,
val,__hf__,0,librispeech,5863
val,__hf__,0,librispeech,5651
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T07/task1/team07_intra-TEM1_SEM1_E30001.wav,1,VCC2020_T07,
val,__hf__,0,librispeech,19853
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T28/task1/team28_intra-TEF1_SEM1_E30003.wav,1,VCC2020_T28,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T29/task1/team29_intra-TEM2_SEM2_E30005.wav,1,VCC2020_T29,
val,__hf__,0,librispeech,21687
val,__hf__,0,librispeech,23221
val,__hf__,0,librispeech,5503
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_12735.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_multi_band_melgan/LJ028-0180_gen.wav,1,ljspeech_multi_band_melgan,
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_melgan_large/LJ046-0239_gen.wav,1,ljspeech_melgan_large,
val,__hf__,0,librispeech,22112
val,__hf__,0,librispeech,10936
val,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ017-0241_gen.wav,1,ljspeech_parallel_wavegan,
