system,label,C,T,rog_L12,vel_L9
parler_tts_mini_v0.1,spoof,-11.067449569702148,2.6622927907431966,11.067449569702148,2.6622927907431966
parler_tts_mini_v0.1,spoof,-11.000482559204102,2.7671151972126027,11.000482559204102,2.7671151972126027
parler_tts_mini_v0.1,spoof,-11.204445838928223,2.739977751158649,11.204445838928223,2.739977751158649
parler_tts_mini_v0.1,spoof,-9.870594024658203,2.848825003043839,9.870594024658203,2.848825003043839
parler_tts_mini_v0.1,spoof,-11.00623893737793,2.7631397630299888,11.00623893737793,2.7631397630299888
parler_tts_mini_v0.1,spoof,-10.963699340820312,2.7892225220278517,10.963699340820312,2.7892225220278517
parler_tts_mini_v0.1,spoof,-10.661375999450684,2.8354704737194525,10.661375999450684,2.8354704737194525
parler_tts_mini_v0.1,spoof,-10.715360641479492,2.832699663823265,10.715360641479492,2.832699663823265
parler_tts_mini_v0.1,spoof,-10.999236106872559,2.6602317443161727,10.999236106872559,2.6602317443161727
parler_tts_mini_v0.1,spoof,-10.960769653320312,2.7313366312764944,10.960769653320312,2.7313366312764944
parler_tts_mini_v0.1,spoof,-10.716960906982422,2.750210704128964,10.716960906982422,2.750210704128964
parler_tts_mini_v0.1,spoof,-10.972444534301758,2.7813621477637853,10.972444534301758,2.7813621477637853
parler_tts_mini_v1,spoof,-10.933489799499512,2.676500768661452,10.933489799499512,2.676500768661452
parler_tts_mini_v1,spoof,-10.975564956665039,2.7899611996797393,10.975564956665039,2.7899611996797393
parler_tts_mini_v1,spoof,-11.135897636413574,2.5795381255251284,11.135897636413574,2.5795381255251284
parler_tts_mini_v1,spoof,-10.918746948242188,2.797866003256414,10.918746948242188,2.797866003256414
parler_tts_mini_v1,spoof,-10.78449821472168,2.7314646505262816,10.78449821472168,2.7314646505262816
parler_tts_mini_v1,spoof,-10.980362892150879,2.7352889361517643,10.980362892150879,2.7352889361517643
sesame_csm,spoof,-10.436556816101074,2.657409761745454,10.436556816101074,2.657409761745454
sesame_csm,spoof,-10.869897842407227,2.7614936681130047,10.869897842407227,2.7614936681130047
sesame_csm,spoof,-10.342913627624512,2.753854970684528,10.342913627624512,2.753854970684528
sesame_csm,spoof,-10.831942558288574,2.74359324484966,10.831942558288574,2.74359324484966
sesame_csm,spoof,-10.77953052520752,2.802329646306293,10.77953052520752,2.802329646306293
sesame_csm,spoof,-10.974379539489746,2.8342737844942127,10.974379539489746,2.8342737844942127
sesame_csm,spoof,-10.859293937683105,2.7543762418976314,10.859293937683105,2.7543762418976314
sesame_csm,spoof,-11.056962966918945,2.9013537995896517,11.056962966918945,2.9013537995896517
sesame_csm,spoof,-10.969826698303223,2.6590924232177,10.969826698303223,2.6590924232177
sesame_csm,spoof,-7.563525199890137,2.7704945000489714,7.563525199890137,2.7704945000489714
sesame_csm,spoof,-9.80278205871582,2.8912393340509035,9.80278205871582,2.8912393340509035
sesame_csm,spoof,-11.101330757141113,2.7360706602953164,11.101330757141113,2.7360706602953164
sesame_csm,spoof,-10.92329216003418,2.746947935083286,10.92329216003418,2.746947935083286
suno_bark,spoof,-10.472853660583496,2.7833989702369153,10.472853660583496,2.7833989702369153
suno_bark,spoof,-10.212002754211426,2.7894902471874023,10.212002754211426,2.7894902471874023
suno_bark,spoof,-10.28335189819336,2.808755544540758,10.28335189819336,2.808755544540758
suno_bark,spoof,-10.220803260803223,2.7390190494951354,10.220803260803223,2.7390190494951354
suno_bark,spoof,-10.587929725646973,2.7838451417469634,10.587929725646973,2.7838451417469634
suno_bark,spoof,-10.836674690246582,2.709186017665718,10.836674690246582,2.709186017665718
suno_bark,spoof,-10.536404609680176,2.733156256723708,10.536404609680176,2.733156256723708
suno_bark,spoof,-10.907730102539062,2.752208125903278,10.907730102539062,2.752208125903278
suno_bark,spoof,-10.707143783569336,2.8733163267299706,10.707143783569336,2.8733163267299706
suno_bark,spoof,-8.801124572753906,2.1433225244184877,8.801124572753906,2.1433225244184877
suno_bark,spoof,-10.522260665893555,2.840521988407636,10.522260665893555,2.840521988407636
suno_bark,spoof,-10.765948295593262,2.8078078460018747,10.765948295593262,2.8078078460018747
suno_bark,spoof,-10.69784164428711,2.779700120413511,10.69784164428711,2.779700120413511
suno_bark,spoof,-10.699488639831543,2.7401083215525324,10.699488639831543,2.7401083215525324
suno_bark-small,spoof,-10.931209564208984,2.688327516954666,10.931209564208984,2.688327516954666
suno_bark-small,spoof,-10.772013664245605,2.7648091268546686,10.772013664245605,2.7648091268546686
suno_bark-small,spoof,-9.759045600891113,2.8825256919875035,9.759045600891113,2.8825256919875035
suno_bark-small,spoof,-10.372702598571777,2.788128240334356,10.372702598571777,2.788128240334356
suno_bark-small,spoof,-8.270805358886719,2.6146709538830484,8.270805358886719,2.6146709538830484
suno_bark-small,spoof,-10.7431058883667,2.840409872779921,10.7431058883667,2.840409872779921
suno_bark-small,spoof,-10.941213607788086,2.8194956089383147,10.941213607788086,2.8194956089383147
suno_bark-small,spoof,-10.445623397827148,2.789631321107094,10.445623397827148,2.789631321107094
suno_bark-small,spoof,-7.8207173347473145,2.3923653499259228,7.8207173347473145,2.3923653499259228
suno_bark-small,spoof,-10.708348274230957,2.817952831801619,10.708348274230957,2.817952831801619
suno_bark-small,spoof,-10.837924003601074,2.7331449287151264,10.837924003601074,2.7331449287151264
suno_bark-small,spoof,-11.169500350952148,2.783159741862176,11.169500350952148,2.783159741862176
suno_bark-small,spoof,-10.846444129943848,2.7658445690575877,10.846444129943848,2.7658445690575877
suno_bark-small,spoof,-11.073537826538086,2.817389916603218,11.073537826538086,2.817389916603218
vixTTS,spoof,-10.978167533874512,2.749752681031402,10.978167533874512,2.749752681031402
vixTTS,spoof,-10.884265899658203,2.883964391692309,10.884265899658203,2.883964391692309
vixTTS,spoof,-10.946958541870117,2.758088104290825,10.946958541870117,2.758088104290825
vixTTS,spoof,-11.093710899353027,2.812019117343744,11.093710899353027,2.812019117343744
vixTTS,spoof,-10.625754356384277,2.6048788841692696,10.625754356384277,2.6048788841692696
vixTTS,spoof,-10.971170425415039,2.8175293239322663,10.971170425415039,2.8175293239322663
vixTTS,spoof,-11.032097816467285,2.731857811515307,11.032097816467285,2.731857811515307
vixTTS,spoof,-11.212263107299805,2.7145845821828685,11.212263107299805,2.7145845821828685
vixTTS,spoof,-11.235851287841797,2.710535973465831,11.235851287841797,2.710535973465831
vixTTS,spoof,-11.175137519836426,2.7427230797799056,11.175137519836426,2.7427230797799056
vixTTS,spoof,-10.889286041259766,2.7208200789364136,10.889286041259766,2.7208200789364136
vixTTS,spoof,-10.675857543945312,2.8314019597584252,10.675857543945312,2.8314019597584252
vixTTS,spoof,-11.050248146057129,2.7273787661101587,11.050248146057129,2.7273787661101587
vixTTS,spoof,-10.866069793701172,2.823918904900982,10.866069793701172,2.823918904900982
vixTTS,spoof,-10.921006202697754,2.698390308580503,10.921006202697754,2.698390308580503
vixTTS,spoof,-10.99122142791748,2.674513899966194,10.99122142791748,2.674513899966194
