attack,label,C,T,rog_L12,vel_L9,logit_GOAT,logit_robust_GOAT
A10,1,-11.225872039794922,2.8889757218791883,11.225872039794922,2.8889757218791883,2.2986907958984375,-0.022192515432834625
-,0,-10.670870780944824,2.743805266994502,10.670870780944824,2.743805266994502,1.297539234161377,-0.715577244758606
A18,1,-10.601540565490723,2.6990988289824145,10.601540565490723,2.6990988289824145,0.85085529088974,1.6887918710708618
A14,1,-10.537081718444824,2.7926845932088877,10.537081718444824,2.7926845932088877,1.1905494928359985,6.855919361114502
-,0,-10.940396308898926,2.7040571648709153,10.940396308898926,2.7040571648709153,-9.485795021057129,-2.2408204078674316
A11,1,-10.243829727172852,2.619231417884869,10.243829727172852,2.619231417884869,3.555690050125122,6.446972846984863
A07,1,-10.476387977600098,2.835521421584893,10.476387977600098,2.835521421584893,6.016990661621094,5.986671447753906
A10,1,-11.18900203704834,2.7810997431784994,11.18900203704834,2.7810997431784994,5.618618011474609,1.7014734745025635
-,0,-10.534510612487793,2.6755253686425524,10.534510612487793,2.6755253686425524,-2.827009439468384,-0.8264431953430176
-,0,-10.937582969665527,2.830497135606327,10.937582969665527,2.830497135606327,-3.1668341159820557,-2.5139856338500977
A17,1,-11.165220260620117,2.7402359164720815,11.165220260620117,2.7402359164720815,5.443699836730957,3.285399913787842
-,0,-11.187756538391113,2.7645687285433795,11.187756538391113,2.7645687285433795,-6.12839937210083,-3.8462941646575928
-,0,-10.894034385681152,2.8310188991212413,10.894034385681152,2.8310188991212413,-5.747890472412109,-2.3033082485198975
-,0,-10.917953491210938,2.718907821918781,10.917953491210938,2.718907821918781,0.6914566159248352,-0.1466274857521057
A11,1,-10.920440673828125,2.7562140880137176,10.920440673828125,2.7562140880137176,1.8151823282241821,5.988199234008789
A14,1,-10.851851463317871,2.6800830737383023,10.851851463317871,2.6800830737383023,-1.2234262228012085,3.3111748695373535
-,0,-11.15827465057373,2.820800650650633,11.15827465057373,2.820800650650633,-2.8821566104888916,-3.6127023696899414
-,0,-11.05522346496582,2.7708783712123,11.05522346496582,2.7708783712123,-3.88398814201355,-2.8943583965301514
A14,1,-10.690031051635742,2.7243334583808685,10.690031051635742,2.7243334583808685,0.24408233165740967,4.949865818023682
-,0,-10.455986022949219,2.7449069943218523,10.455986022949219,2.7449069943218523,-0.5878631472587585,-1.5488626956939697
-,0,-11.287739753723145,2.7118844031306426,11.287739753723145,2.7118844031306426,-3.142829656600952,-4.504375457763672
A08,1,-10.874939918518066,2.885153902373066,10.874939918518066,2.885153902373066,1.823906421661377,6.431086540222168
A11,1,-10.768095016479492,2.8572090140174655,10.768095016479492,2.8572090140174655,5.638197422027588,5.958466529846191
A10,1,-10.47644329071045,2.84185361641125,10.47644329071045,2.84185361641125,8.748858451843262,10.008676528930664
A10,1,-10.819409370422363,2.731729493622894,10.819409370422363,2.731729493622894,2.502610921859741,1.5005728006362915
-,0,-11.376951217651367,2.7553308499993703,11.376951217651367,2.7553308499993703,-13.6160249710083,-4.057992935180664
-,0,-11.01010513305664,2.820297029480278,11.01010513305664,2.820297029480278,-5.7076616287231445,-2.3551411628723145
-,0,-10.448490142822266,2.8147837583161897,10.448490142822266,2.8147837583161897,-2.5638046264648438,-4.194568157196045
-,0,-10.82406997680664,2.7200738712521098,10.82406997680664,2.7200738712521098,-2.3266866207122803,-1.4398167133331299
A14,1,-9.815498352050781,2.7701570395244692,9.815498352050781,2.7701570395244692,3.2884633541107178,3.9473981857299805
A17,1,-11.23964786529541,2.741369680647795,11.23964786529541,2.741369680647795,5.628717422485352,8.781365394592285
A14,1,-10.915414810180664,2.7506318181129803,10.915414810180664,2.7506318181129803,5.580681800842285,5.57092809677124
-,0,-10.65291690826416,2.8626268415850142,10.65291690826416,2.8626268415850142,1.812588095664978,0.5415300130844116
-,0,-10.79053020477295,2.769446033353303,10.79053020477295,2.769446033353303,-7.022389888763428,-2.337826728820801
A11,1,-11.143391609191895,2.6825240295298505,11.143391609191895,2.6825240295298505,-3.0574569702148438,1.0129846334457397
A08,1,-10.741183280944824,2.682612363515313,10.741183280944824,2.682612363515313,4.372435569763184,6.484874725341797
A18,1,-10.028572082519531,2.7175632673818186,10.028572082519531,2.7175632673818186,0.30263251066207886,3.033139705657959
A17,1,-10.878750801086426,2.8532782347494403,10.878750801086426,2.8532782347494403,5.256176948547363,7.239306449890137
A19,1,-11.038047790527344,2.8026499020946347,11.038047790527344,2.8026499020946347,3.8518738746643066,-1.1759847402572632
-,0,-11.30689811706543,2.783777890834435,11.30689811706543,2.783777890834435,-7.923769950866699,-6.348141670227051
A10,1,-10.86832046508789,2.7720619539998443,10.86832046508789,2.7720619539998443,-4.202568054199219,-2.1658575534820557
A10,1,-9.29549789428711,2.8387865730229156,9.29549789428711,2.8387865730229156,1.8014732599258423,5.014498233795166
A15,1,-10.868135452270508,2.675893604073251,10.868135452270508,2.675893604073251,4.201866149902344,4.7189226150512695
-,0,-10.964942932128906,2.691977424849951,10.964942932128906,2.691977424849951,3.497053384780884,1.5253627300262451
A12,1,-10.684571266174316,2.5714042139318614,10.684571266174316,2.5714042139318614,7.179303169250488,8.729447364807129
A10,1,-10.780661582946777,2.836580030608561,10.780661582946777,2.836580030608561,-1.3821146488189697,-1.4995630979537964
A11,1,-10.708311080932617,2.83280040622966,10.708311080932617,2.83280040622966,-0.5760257244110107,5.947790145874023
-,0,-11.021580696105957,2.732610968597947,11.021580696105957,2.732610968597947,-3.27142333984375,-0.7474831342697144
-,0,-10.478464126586914,2.7302439290234095,10.478464126586914,2.7302439290234095,-6.557262420654297,-2.9324517250061035
A18,1,-11.36034870147705,2.6677715846898904,11.36034870147705,2.6677715846898904,1.2844759225845337,0.7728832960128784
A13,1,-9.359888076782227,2.4930114262068095,9.359888076782227,2.4930114262068095,7.220483303070068,9.757194519042969
-,0,-10.87560749053955,2.8759408496533614,10.87560749053955,2.8759408496533614,0.8962420225143433,-1.4143606424331665
A08,1,-10.478013038635254,2.9280573448899934,10.478013038635254,2.9280573448899934,3.202688217163086,7.444626808166504
-,0,-10.787410736083984,2.7800604770848656,10.787410736083984,2.7800604770848656,-7.986584186553955,-1.2433006763458252
A13,1,-9.722105026245117,2.6951016774705927,9.722105026245117,2.6951016774705927,8.11194896697998,10.486162185668945
A18,1,-10.821717262268066,2.6921452810877353,10.821717262268066,2.6921452810877353,4.225775718688965,8.051115989685059
A15,1,-11.134273529052734,2.875243300481492,11.134273529052734,2.875243300481492,-1.7368004322052002,2.3715240955352783
-,0,-10.479249954223633,2.9139643588961555,10.479249954223633,2.9139643588961555,-9.898258209228516,-3.1350507736206055
A14,1,-10.811955451965332,2.808822204537136,10.811955451965332,2.808822204537136,3.822920560836792,4.97598934173584
-,0,-10.99595832824707,2.7423479027338553,10.99595832824707,2.7423479027338553,-8.598247528076172,-8.306506156921387
A09,1,-10.67085075378418,2.827157648439006,10.67085075378418,2.827157648439006,8.444475173950195,9.037544250488281
A18,1,-10.906620979309082,2.7492822221979307,10.906620979309082,2.7492822221979307,2.453763723373413,0.7089275121688843
-,0,-10.412957191467285,2.7807572315005746,10.412957191467285,2.7807572315005746,-6.356569766998291,-2.248432159423828
-,0,-10.983086585998535,2.7469130470440564,10.983086585998535,2.7469130470440564,-2.0231399536132812,-3.918210983276367
A10,1,-10.640389442443848,2.8255719969004476,10.640389442443848,2.8255719969004476,6.0655388832092285,7.409448623657227
A09,1,-11.104378700256348,2.781638577308803,11.104378700256348,2.781638577308803,7.788228988647461,5.964606285095215
A12,1,-11.297906875610352,2.727779376113968,11.297906875610352,2.727779376113968,6.209269046783447,4.639817714691162
-,0,-11.278271675109863,2.726401325876893,11.278271675109863,2.726401325876893,-9.20901870727539,-6.48964786529541
-,0,-10.991515159606934,2.7181319473052192,10.991515159606934,2.7181319473052192,-9.780329704284668,-2.8319342136383057
A09,1,-10.968902587890625,2.694897433264886,10.968902587890625,2.694897433264886,8.034314155578613,6.059860706329346
A19,1,-11.091845512390137,2.724062493339477,11.091845512390137,2.724062493339477,3.6136465072631836,2.7822556495666504
-,0,-11.254626274108887,2.792513594966084,11.254626274108887,2.792513594966084,-9.781015396118164,-9.806379318237305
A10,1,-10.880093574523926,2.7917213219348094,10.880093574523926,2.7917213219348094,5.581264019012451,5.426543235778809
A19,1,-11.444660186767578,2.7286343437441487,11.444660186767578,2.7286343437441487,4.695859909057617,6.992453098297119
-,0,-11.027749061584473,2.7027441169006012,11.027749061584473,2.7027441169006012,-2.973431348800659,1.19499933719635
-,0,-11.19373607635498,2.752654826338015,11.19373607635498,2.752654826338015,-3.199720621109009,-6.439051628112793
A19,1,-11.025273323059082,2.769284026827038,11.025273323059082,2.769284026827038,3.5074622631073,8.434165954589844
-,0,-10.704111099243164,2.882587129465847,10.704111099243164,2.882587129465847,-7.404693126678467,-3.253209114074707
-,0,-10.333271026611328,2.8825468761953044,10.333271026611328,2.8825468761953044,-3.8103506565093994,-0.7364468574523926
-,0,-11.111357688903809,2.852934874705898,11.111357688903809,2.852934874705898,-4.312676429748535,-5.984024524688721
-,0,-10.184205055236816,2.700918423054713,10.184205055236816,2.700918423054713,-7.248645782470703,-0.6460525989532471
A08,1,-10.903785705566406,2.9069481933353973,10.903785705566406,2.9069481933353973,4.501303672790527,2.6799187660217285
A09,1,-10.912798881530762,2.8254504082840817,10.912798881530762,2.8254504082840817,0.1595628261566162,6.502415657043457
A17,1,-10.747950553894043,2.887287220304969,10.747950553894043,2.887287220304969,4.899862766265869,4.984440803527832
A09,1,-10.991902351379395,2.695324876525615,10.991902351379395,2.695324876525615,5.801222324371338,8.888267517089844
A13,1,-8.096729278564453,2.7668726729287614,8.096729278564453,2.7668726729287614,6.819038391113281,9.061373710632324
A08,1,-11.301746368408203,2.7706945500013194,11.301746368408203,2.7706945500013194,4.208548069000244,7.70033597946167
A08,1,-10.859349250793457,2.804792476489577,10.859349250793457,2.804792476489577,2.143847942352295,4.072174072265625
-,0,-10.826903343200684,2.6444448933074955,10.826903343200684,2.6444448933074955,-6.851426601409912,-6.562466621398926
A11,1,-10.81248664855957,2.605236218714526,10.81248664855957,2.605236218714526,4.347789764404297,3.7490997314453125
A08,1,-11.013520240783691,2.8267123282821456,11.013520240783691,2.8267123282821456,4.663064479827881,8.836609840393066
-,0,-11.1215181350708,2.826798064824972,11.1215181350708,2.826798064824972,-3.7724640369415283,-4.71341609954834
A19,1,-10.913997650146484,2.6900849712172934,10.913997650146484,2.6900849712172934,-1.2565772533416748,-2.056809902191162
A17,1,-11.020995140075684,2.746391599630208,11.020995140075684,2.746391599630208,0.01730968803167343,1.3999053239822388
A15,1,-10.8355073928833,2.728587509467269,10.8355073928833,2.728587509467269,-0.3953928053379059,-0.26044291257858276
-,0,-10.500163078308105,2.754132348880623,10.500163078308105,2.754132348880623,-8.200270652770996,-3.9520485401153564
-,0,-11.014842987060547,2.914765683491615,11.014842987060547,2.914765683491615,0.10618828982114792,-1.9653346538543701
A08,1,-10.957450866699219,2.815713496736882,10.957450866699219,2.815713496736882,4.467129230499268,4.801670074462891
A16,1,-10.751670837402344,2.7571816054851115,10.751670837402344,2.7571816054851115,5.658773899078369,4.44008731842041
-,0,-11.17609977722168,2.855172742491767,11.17609977722168,2.855172742491767,0.3235825300216675,0.8317113518714905
-,0,-11.225076675415039,2.755725142746754,11.225076675415039,2.755725142746754,-4.04703426361084,-7.158358097076416
-,0,-10.878596305847168,2.7950965443234908,10.878596305847168,2.7950965443234908,-5.663538932800293,-0.8899312019348145
A11,1,-10.751201629638672,2.7466658107129893,10.751201629638672,2.7466658107129893,5.3316121101379395,5.886105060577393
A13,1,-10.043781280517578,2.7099264651143367,10.043781280517578,2.7099264651143367,7.6712260246276855,8.292682647705078
A15,1,-11.01438045501709,2.635688264043747,11.01438045501709,2.635688264043747,-1.5838834047317505,2.579564094543457
-,0,-11.26634693145752,2.7435857432036106,11.26634693145752,2.7435857432036106,-4.081597328186035,-4.877023696899414
-,0,-11.123005867004395,2.696847594685483,11.123005867004395,2.696847594685483,-3.0164530277252197,-4.4260358810424805
A16,1,-11.241117477416992,2.6377747790621995,11.241117477416992,2.6377747790621995,4.073052406311035,6.04425048828125
A15,1,-10.855541229248047,2.7453220737291644,10.855541229248047,2.7453220737291644,3.362381935119629,8.44505500793457
A18,1,-10.710147857666016,2.7174138439777185,10.710147857666016,2.7174138439777185,-4.438074588775635,-0.30568888783454895
-,0,-11.187260627746582,2.8348565199562454,11.187260627746582,2.8348565199562454,-3.7454428672790527,-4.518914699554443
A18,1,-11.235675811767578,2.7890805309538655,11.235675811767578,2.7890805309538655,-1.671209692955017,-0.9699448943138123
A15,1,-10.920855522155762,2.811107806040853,10.920855522155762,2.811107806040853,1.264687418937683,3.7319464683532715
-,0,-10.835392951965332,2.648171953225641,10.835392951965332,2.648171953225641,-4.860077857971191,-2.467529773712158
A13,1,-10.940763473510742,2.874197384672291,10.940763473510742,2.874197384672291,7.901877403259277,8.734668731689453
A09,1,-11.072576522827148,2.6846371998447833,11.072576522827148,2.6846371998447833,2.3591983318328857,7.81464958190918
A14,1,-10.897576332092285,2.70235000553219,10.897576332092285,2.70235000553219,-1.6925021409988403,2.3213062286376953
-,0,-10.693007469177246,2.8748310692207606,10.693007469177246,2.8748310692207606,-2.454622268676758,0.3834204375743866
A15,1,-10.943105697631836,2.8204566690189794,10.943105697631836,2.8204566690189794,-3.877460479736328,-1.8745335340499878
A13,1,-10.586655616760254,2.742353274685345,10.586655616760254,2.742353274685345,7.4034528732299805,10.394371032714844
-,0,-10.252573013305664,2.7168667161821234,10.252573013305664,2.7168667161821234,-8.293920516967773,-3.6381003856658936
A07,1,-8.103217124938965,2.5896548822269767,8.103217124938965,2.5896548822269767,7.603456497192383,11.01530933380127
A13,1,-10.22519302368164,2.720985251329439,10.22519302368164,2.720985251329439,4.293849468231201,7.102104663848877
A09,1,-10.517529487609863,2.832631061971573,10.517529487609863,2.832631061971573,5.605814456939697,7.479568004608154
-,0,-10.508814811706543,2.819591614164853,10.508814811706543,2.819591614164853,5.024247169494629,0.11840827018022537
-,0,-11.281315803527832,2.748900790472874,11.281315803527832,2.748900790472874,-6.020574569702148,-0.4290578365325928
-,0,-11.085506439208984,2.739265527893987,11.085506439208984,2.739265527893987,-7.63511323928833,-7.800117492675781
A16,1,-10.44897747039795,2.593677235908449,10.44897747039795,2.593677235908449,2.7443554401397705,4.039538383483887
A19,1,-10.860910415649414,2.7178779076401045,10.860910415649414,2.7178779076401045,1.6200112104415894,-0.27796584367752075
A16,1,-10.595026016235352,2.664947992044302,10.595026016235352,2.664947992044302,1.5798935890197754,0.878913164138794
-,0,-11.212502479553223,2.7034550069049876,11.212502479553223,2.7034550069049876,-3.647580623626709,-5.141684532165527
-,0,-10.61068344116211,2.6519105524026148,10.61068344116211,2.6519105524026148,-2.1863648891448975,0.1238352432847023
A16,1,-11.492603302001953,2.639053811752784,11.492603302001953,2.639053811752784,7.703103065490723,9.134902000427246
-,0,-10.67581844329834,2.84292809547991,10.67581844329834,2.84292809547991,-1.2756633758544922,-1.6145750284194946
A12,1,-10.653680801391602,2.581497129057183,10.653680801391602,2.581497129057183,7.219857692718506,6.718910217285156
A10,1,-10.484394073486328,2.588390429356248,10.484394073486328,2.588390429356248,-1.0320507287979126,2.3482391834259033
-,0,-10.61599349975586,2.776034768891465,10.61599349975586,2.776034768891465,-8.916577339172363,-6.732564449310303
A08,1,-10.794310569763184,2.8219331948873845,10.794310569763184,2.8219331948873845,5.005074977874756,6.887243747711182
A11,1,-10.826460838317871,2.798515717242855,10.826460838317871,2.798515717242855,2.853440523147583,2.1987218856811523
-,0,-11.232128143310547,2.71829618543777,11.232128143310547,2.71829618543777,-6.690227031707764,-4.998173713684082
A07,1,-10.6887845993042,2.8017997217925794,10.6887845993042,2.8017997217925794,3.3373467922210693,8.551351547241211
A07,1,-11.187254905700684,2.7011328067017284,11.187254905700684,2.7011328067017284,1.7613037824630737,1.2199437618255615
A14,1,-11.119524002075195,2.7535299548074628,11.119524002075195,2.7535299548074628,3.232107400894165,5.334170818328857
A11,1,-10.535919189453125,2.796313630448093,10.535919189453125,2.796313630448093,-2.6583521366119385,1.658800482749939
A11,1,-10.925326347351074,2.5521028992177888,10.925326347351074,2.5521028992177888,4.239668846130371,4.539521217346191
A08,1,-11.126955032348633,2.84392522756749,11.126955032348633,2.84392522756749,2.3087880611419678,4.95216178894043
A08,1,-11.0933256149292,2.743201923904168,11.0933256149292,2.743201923904168,6.399782180786133,5.412881374359131
-,0,-10.759318351745605,2.8473823380487664,10.759318351745605,2.8473823380487664,-4.410701274871826,-0.25462666153907776
-,0,-10.732254981994629,2.7428633035731322,10.732254981994629,2.7428633035731322,-7.700860977172852,-6.105049133300781
-,0,-10.96841812133789,2.7721268372530834,10.96841812133789,2.7721268372530834,-2.9286437034606934,-3.5708980560302734
A15,1,-10.817681312561035,2.7812195006791756,10.817681312561035,2.7812195006791756,1.8784042596817017,7.156782150268555
A15,1,-10.718992233276367,2.6652460348087446,10.718992233276367,2.6652460348087446,-0.5926123261451721,5.410845756530762
A15,1,-10.756999015808105,2.844244474720651,10.756999015808105,2.844244474720651,4.753955841064453,4.803691387176514
A07,1,-10.8988676071167,2.6617911842476274,10.8988676071167,2.6617911842476274,5.33583402633667,4.930078029632568
A10,1,-10.773639678955078,2.748531730652966,10.773639678955078,2.748531730652966,-3.471587896347046,-0.4124406576156616
-,0,-11.058270454406738,2.7508623119883735,11.058270454406738,2.7508623119883735,-4.784732341766357,-1.9456491470336914
A14,1,-10.486881256103516,2.6961363191417025,10.486881256103516,2.6961363191417025,1.6678224802017212,7.641476631164551
-,0,-10.882311820983887,2.7868395002805317,10.882311820983887,2.7868395002805317,-8.428491592407227,-3.3037097454071045
A08,1,-11.10650634765625,2.7830603962276648,11.10650634765625,2.7830603962276648,7.005263328552246,5.884399890899658
-,0,-11.049293518066406,2.7128723813413425,11.049293518066406,2.7128723813413425,-15.63257884979248,-9.128942489624023
A11,1,-10.869078636169434,2.7632709406506923,10.869078636169434,2.7632709406506923,3.1978185176849365,4.328616142272949
A08,1,-10.861539840698242,2.7593413313783706,10.861539840698242,2.7593413313783706,5.229326248168945,6.080955505371094
A13,1,-7.75988245010376,2.692577232209742,7.75988245010376,2.692577232209742,7.773637771606445,9.824836730957031
A07,1,-10.876080513000488,2.6859313937816207,10.876080513000488,2.6859313937816207,5.7909016609191895,6.665037631988525
A15,1,-10.916342735290527,2.720740955874299,10.916342735290527,2.720740955874299,3.3381714820861816,6.543907165527344
A14,1,-10.800233840942383,2.7093827777763946,10.800233840942383,2.7093827777763946,-3.5238869190216064,5.082369804382324
A11,1,-10.048423767089844,2.7428948774797286,10.048423767089844,2.7428948774797286,8.03816032409668,9.68476390838623
A09,1,-10.621647834777832,2.712067698551133,10.621647834777832,2.712067698551133,0.276885449886322,8.919225692749023
-,0,-11.162473678588867,2.7241207433628962,11.162473678588867,2.7241207433628962,-2.783539295196533,-2.6163361072540283
A18,1,-10.829378128051758,2.822593861798234,10.829378128051758,2.822593861798234,4.626999378204346,0.2393980324268341
A08,1,-11.051365852355957,2.713158671711871,11.051365852355957,2.713158671711871,8.087185859680176,9.311782836914062
A12,1,-10.718708038330078,2.711035248852457,10.718708038330078,2.711035248852457,2.6998648643493652,4.543663024902344
-,0,-10.008493423461914,2.7566452923356692,10.008493423461914,2.7566452923356692,-0.7492122054100037,-0.3634158968925476
A17,1,-11.288972854614258,2.728884125774924,11.288972854614258,2.728884125774924,4.652285575866699,3.795001745223999
A17,1,-11.44701099395752,2.7617919889133216,11.44701099395752,2.7617919889133216,5.6586456298828125,7.367724895477295
-,0,-11.285664558410645,2.82792207669682,11.285664558410645,2.82792207669682,-5.980037689208984,-4.072623252868652
A16,1,-10.733819961547852,2.661131449833071,10.733819961547852,2.661131449833071,4.492400169372559,6.706005096435547
A18,1,-10.834017753601074,2.7871985018838386,10.834017753601074,2.7871985018838386,4.54118013381958,5.670032501220703
-,0,-11.025786399841309,2.7684176384663215,11.025786399841309,2.7684176384663215,-10.4126558303833,-5.975006103515625
A09,1,-11.082515716552734,2.789201671290354,11.082515716552734,2.789201671290354,6.82110595703125,11.179088592529297
-,0,-11.047160148620605,2.7245397749744504,11.047160148620605,2.7245397749744504,-2.500835418701172,-2.6822848320007324
-,0,-10.813158988952637,2.8646324011541195,10.813158988952637,2.8646324011541195,-5.9632439613342285,-1.9733587503433228
-,0,-10.824936866760254,2.744968004860183,10.824936866760254,2.744968004860183,3.0277841091156006,1.101956844329834
-,0,-10.202544212341309,2.5924782682889305,10.202544212341309,2.5924782682889305,4.706765174865723,-2.7478294372558594
-,0,-10.595471382141113,2.6596857706244665,10.595471382141113,2.6596857706244665,-2.772413492202759,-4.5066304206848145
A19,1,-11.276577949523926,2.655467798199846,11.276577949523926,2.655467798199846,-1.1371400356292725,1.1010266542434692
-,0,-11.192861557006836,2.709708604482125,11.192861557006836,2.709708604482125,-4.566612720489502,-3.041456937789917
A17,1,-11.049687385559082,2.7217973500796733,11.049687385559082,2.7217973500796733,5.486879348754883,9.832048416137695
-,0,-11.275651931762695,2.7074079569214002,11.275651931762695,2.7074079569214002,-9.96053695678711,-5.018134117126465
-,0,-11.079595565795898,2.6582229535386492,11.079595565795898,2.6582229535386492,-10.13407039642334,-8.643758773803711
A16,1,-11.086553573608398,2.663099504625764,11.086553573608398,2.663099504625764,2.8722119331359863,2.409555435180664
-,0,-11.035225868225098,2.729129189111494,11.035225868225098,2.729129189111494,-9.00248908996582,-1.6009786128997803
-,0,-10.489255905151367,2.7681115266440157,10.489255905151367,2.7681115266440157,-3.306743621826172,-2.22277569770813
A11,1,-11.321505546569824,2.742157745418703,11.321505546569824,2.742157745418703,-2.1884329319000244,0.5000952482223511
A09,1,-10.858577728271484,2.717932036834622,10.858577728271484,2.717932036834622,-1.7546817064285278,3.263190984725952
A09,1,-10.709217071533203,2.7376874111735843,10.709217071533203,2.7376874111735843,1.714802861213684,6.580442428588867
A15,1,-10.92175579071045,2.6850749281794792,10.92175579071045,2.6850749281794792,-0.9128751158714294,2.1713974475860596
-,0,-10.752907752990723,2.8046586452433635,10.752907752990723,2.8046586452433635,-2.618457078933716,-1.364882469177246
-,0,-11.135022163391113,2.6983210480855875,11.135022163391113,2.6983210480855875,-7.136413097381592,-2.108360767364502
-,0,-11.10826301574707,2.8772030376559754,11.10826301574707,2.8772030376559754,-6.53823184967041,-7.538723945617676
-,0,-10.956218719482422,2.755828905381064,10.956218719482422,2.755828905381064,-6.65805721282959,-0.2668851912021637
A15,1,-10.690829277038574,2.75140463691733,10.690829277038574,2.75140463691733,-2.4894373416900635,4.221477031707764
A13,1,-9.049575805664062,2.7328407325681665,9.049575805664062,2.7328407325681665,7.415597915649414,8.737424850463867
A08,1,-10.451992988586426,2.8389069389794597,10.451992988586426,2.8389069389794597,6.320056438446045,0.6201066970825195
A10,1,-10.722607612609863,2.745889920334908,10.722607612609863,2.745889920334908,-3.351145029067993,5.689714431762695
-,0,-10.841902732849121,2.8172425297532104,10.841902732849121,2.8172425297532104,-8.801817893981934,-3.394960641860962
-,0,-10.963723182678223,2.8751957095089806,10.963723182678223,2.8751957095089806,-5.61348819732666,-5.884647369384766
A10,1,-10.250062942504883,2.7813264112817397,10.250062942504883,2.7813264112817397,4.299891471862793,5.107310771942139
A08,1,-10.974180221557617,2.5751573984767275,10.974180221557617,2.5751573984767275,7.503656387329102,8.078289985656738
-,0,-10.364330291748047,2.7139739162764402,10.364330291748047,2.7139739162764402,3.4021365642547607,1.4198839664459229
A15,1,-11.042458534240723,2.742823114029744,11.042458534240723,2.742823114029744,5.677669525146484,4.132362365722656
A14,1,-10.875890731811523,2.7950691435161126,10.875890731811523,2.7950691435161126,1.5013452768325806,5.61264705657959
A14,1,-10.855069160461426,2.7567978464222946,10.855069160461426,2.7567978464222946,-0.6607126593589783,5.003159046173096
-,0,-11.138845443725586,2.793170116493746,11.138845443725586,2.793170116493746,-8.885907173156738,-3.326235294342041
-,0,-10.55424690246582,2.625619849356915,10.55424690246582,2.625619849356915,-3.349560499191284,-1.8034343719482422
-,0,-10.870409965515137,2.80299260485506,10.870409965515137,2.80299260485506,-4.512164115905762,-1.8546607494354248
A10,1,-10.563793182373047,2.836187311036511,10.563793182373047,2.836187311036511,7.462756156921387,11.24990463256836
-,0,-11.191368103027344,2.8311571797970756,11.191368103027344,2.8311571797970756,-5.0712690353393555,-2.125098705291748
A18,1,-10.638423919677734,2.775003276853756,10.638423919677734,2.775003276853756,-2.0276284217834473,3.833963394165039
-,0,-11.112269401550293,2.780655830453385,11.112269401550293,2.780655830453385,-4.24496603012085,-5.014547824859619
A14,1,-11.02595329284668,2.8226383497747958,11.02595329284668,2.8226383497747958,3.3114185333251953,1.985893726348877
A15,1,-11.045670509338379,2.8201746188617554,11.045670509338379,2.8201746188617554,-2.9686450958251953,0.5302729606628418
A13,1,-10.955780982971191,2.7849491381342215,10.955780982971191,2.7849491381342215,7.3043060302734375,7.504993438720703
-,0,-10.899787902832031,2.7795031543112025,10.899787902832031,2.7795031543112025,4.527148723602295,-0.8156817555427551
-,0,-10.922263145446777,2.8056079640773466,10.922263145446777,2.8056079640773466,-11.384385108947754,-8.004297256469727
-,0,-11.126537322998047,2.726988398383589,11.126537322998047,2.726988398383589,-11.757304191589355,-8.679203033447266
A09,1,-10.96230697631836,2.8267254016654495,10.96230697631836,2.8267254016654495,2.8556406497955322,3.3031318187713623
A18,1,-10.325973510742188,2.9304161928602523,10.325973510742188,2.9304161928602523,-2.352656602859497,0.6074426770210266
A19,1,-11.053827285766602,2.7384052676855735,11.053827285766602,2.7384052676855735,2.8549411296844482,0.9077742099761963
-,0,-11.273773193359375,2.856877336317862,11.273773193359375,2.856877336317862,-5.396731853485107,-6.460904598236084
A08,1,-10.699296951293945,2.781930099042571,10.699296951293945,2.781930099042571,-3.206378221511841,7.692368030548096
-,0,-11.051764488220215,2.811321507915604,11.051764488220215,2.811321507915604,-6.536827087402344,-2.7706189155578613
-,0,-10.84581184387207,2.6915430190482312,10.84581184387207,2.6915430190482312,-2.266230344772339,0.4569230377674103
A12,1,-10.95101547241211,2.783268305951068,10.95101547241211,2.783268305951068,5.718120098114014,7.608327865600586
-,0,-11.259200096130371,2.877552353858237,11.259200096130371,2.877552353858237,-3.394972801208496,-3.746273994445801
-,0,-10.658384323120117,2.8127601481045814,10.658384323120117,2.8127601481045814,-6.1301188468933105,-0.760146975517273
-,0,-10.742321014404297,2.734822307812071,10.742321014404297,2.734822307812071,-12.015809059143066,-1.599892020225525
A13,1,-10.838754653930664,2.7438994448565097,10.838754653930664,2.7438994448565097,7.0714592933654785,7.190273284912109
A08,1,-10.84764289855957,2.7699356333652174,10.84764289855957,2.7699356333652174,1.7033071517944336,1.9946205615997314
A11,1,-10.392724990844727,2.7013398957326475,10.392724990844727,2.7013398957326475,7.465905666351318,8.600177764892578
-,0,-10.427653312683105,2.8892594705983656,10.427653312683105,2.8892594705983656,-5.037569999694824,-1.665388822555542
-,0,-10.265664100646973,2.747284190379146,10.265664100646973,2.747284190379146,-2.667567491531372,-2.3983054161071777
-,0,-10.484530448913574,2.7111238178126995,10.484530448913574,2.7111238178126995,-4.475115776062012,0.5852128267288208
-,0,-10.883492469787598,2.822912440985754,10.883492469787598,2.822912440985754,6.239321231842041,-0.5373383164405823
-,0,-10.485297203063965,2.9145897257741566,10.485297203063965,2.9145897257741566,-4.3400044441223145,-3.4694738388061523
-,0,-11.24229907989502,2.779679800690821,11.24229907989502,2.779679800690821,-3.5474746227264404,-3.098069190979004
-,0,-10.92275619506836,2.8297800289911073,10.92275619506836,2.8297800289911073,-8.246548652648926,-3.1361916065216064
