group,file_path,start_s,end_s,pair_id,speaker,source,source_split
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0712_0_laughter.wav,0.0,-1.0,271,m0712,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01162_LA_0013.wav,1.0268,5.2064,272,LA_0013,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m2781_0_laughter.wav,0.0,-1.0,272,m2781,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00845_LA_0032.wav,1.8016,4.6176,273,LA_0032,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m3015_0_laughter.wav,0.0,-1.0,273,m3015,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00883_LA_0022.wav,1.4432,4.2592,274,LA_0022,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0262_0_laughter.wav,0.0,-1.0,274,m0262,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00031_LA_0020.wav,0.1032,5.3085,275,LA_0020,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0067_0_laughter.wav,0.0,-1.0,275,f0067,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00416_LA_0038.wav,0.14,5.3454,276,LA_0038,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1242_1_laughter.wav,0.0,-1.0,276,f1242,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00221_LA_0104.wav,0.592,2.5547,277,LA_0104,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2028_0_laughter.wav,0.0,-1.0,277,f2028,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00572_LA_0086.wav,0.6046,3.5059,278,LA_0086,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0706_0_laughter.wav,0.0,-1.0,278,f0706,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01154_LA_0002.wav,0.2939,4.3899,279,LA_0002,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2564_0_laughter.wav,0.0,-1.0,279,f2564,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00010_LA_0089.wav,0.1684,4.5204,280,LA_0089,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1254_0_laughter.wav,0.0,-1.0,280,f1254,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00780_LA_0097.wav,0.3739,2.7632,281,LA_0097,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2632_0_laughter.wav,0.0,-1.0,281,f2632,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00877_LA_0026.wav,0.1189,4.1295,282,LA_0026,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2183_0_laughter.wav,0.0,-1.0,282,f2183,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01682_LA_0024.wav,0.0989,3.6829,283,LA_0024,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1248_0_laughter.wav,0.0,-1.0,283,f1248,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00112_LA_0106.wav,0.0983,6.7543,284,LA_0106,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1340_0_laughter.wav,0.0,-1.0,284,f1340,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00489_LA_0092.wav,0.5199,2.9348,285,LA_0092,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0273_0_laughter.wav,0.0,-1.0,285,m0273,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00205_LA_0086.wav,0.2099,3.3672,286,LA_0086,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2893_0_laughter.wav,0.0,-1.0,286,f2893,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00261_LA_0082.wav,0.492,3.3713,287,LA_0082,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0026_0_laughter.wav,0.0,-1.0,287,m0026,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00446_LA_0090.wav,0.0364,4.9857,288,LA_0090,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m1185_0_laughter.wav,0.0,-1.0,288,m1185,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00416_LA_0038.wav,0.1017,6.0751,289,LA_0038,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0593_2_laughter.wav,0.0,-1.0,289,f0593,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00197_LA_0072.wav,0.4222,3.6649,290,LA_0072,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f3159_0_laughter.wav,0.0,-1.0,290,f3159,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00845_LA_0032.wav,0.1409,5.6876,291,LA_0032,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2948_0_laughter.wav,0.0,-1.0,291,f2948,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00959_LA_0042.wav,0.5134,2.5614,292,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset3/m0932_0_laughter.wav,0.0,-1.0,292,m0932,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00709_LA_0093.wav,0.1209,2.8516,293,LA_0093,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m2033_0_laughter.wav,0.0,-1.0,293,m2033,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,1.7104,12.6702,294,LA_0042,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset4/m1988_0_laughter.wav,0.0,-1.0,294,m1988,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01420_LA_0037.wav,0.1366,3.8913,295,LA_0037,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f1272_0_laughter.wav,0.0,-1.0,295,f1272,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01226_LA_0027.wav,0.1402,3.8949,296,LA_0027,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f2380_0_laughter.wav,0.0,-1.0,296,f2380,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00015_LA_0102.wav,0.0462,4.7396,297,LA_0102,ASVspoof2019_LA,validation
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset1/f0613_0_laughter.wav,0.0,-1.0,297,f0613,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00057_LA_0098.wav,0.0051,2.3271,298,LA_0098,ASVspoof2019_LA,train
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset2/f3187_0_laughter.wav,0.0,-1.0,298,f3187,VocalSound,
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00398_LA_0067.wav,0.5537,4.3937,299,LA_0067,ASVspoof2019_LA,test
laugh-vs,laughsmi/data/vocalsound/audio_16k_raw/subset5/m2809_0_laughter.wav,0.0,-1.0,299,m2809,VocalSound,
